date,user,content,likes,retweets,label
5/8/23 8:59,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,256,4,1
5/17/23 16:52,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,234,89,0
7/31/23 22:02,opecintel,WTI slips on stronger USD and inventory build. #OOTT,225,36,0
4/13/23 4:15,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,86,55,0
11/5/23 21:38,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,203,28,0
6/6/23 2:57,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,259,23,1
4/5/23 9:47,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,299,70,0
3/23/23 7:13,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,297,20,0
5/5/23 2:07,brentbulls,Refinery demand expected to rise into summer. #OOTT,70,57,0
11/30/23 21:12,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,173,65,0
10/14/23 5:56,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,4,25,1
5/18/23 21:20,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,213,100,0
8/29/23 19:58,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,116,88,1
7/22/23 11:11,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,114,81,0
1/31/23 21:33,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,111,49,1
5/31/23 3:48,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,140,81,1
11/12/23 10:33,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,151,84,0
12/27/23 14:28,oilquant,Crude oil inventories fell again this week. #OOTT,217,28,0
11/24/23 7:56,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,140,5,0
1/28/23 2:44,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,122,4,0
5/21/23 4:37,crudealert,WTI slips on stronger USD and inventory build. #OOTT,255,71,1
1/27/23 1:18,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,205,72,1
7/3/23 21:38,crudealert,WTI slips on stronger USD and inventory build. #OOTT,182,33,0
4/28/23 19:24,oilquant,Refinery demand expected to rise into summer. #OOTT,210,40,0
4/27/23 16:06,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,32,84,1
7/14/23 14:40,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,151,56,0
3/26/23 12:15,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,295,50,1
6/7/23 11:59,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,122,98,0
8/28/23 19:09,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,263,7,1
2/4/23 12:37,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,42,60,1
1/4/23 12:50,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,11,87,1
8/30/23 23:00,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,80,67,1
12/24/23 13:29,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,173,78,1
2/14/23 5:44,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,138,37,0
9/7/23 21:16,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,15,72,1
7/2/23 15:02,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,300,75,0
7/29/23 22:41,oilwatcher,Refinery demand expected to rise into summer. #OOTT,204,10,1
4/3/23 12:07,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,59,33,1
7/6/23 12:49,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,56,5,0
3/31/23 7:13,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,284,65,0
9/18/23 20:33,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,100,87,0
2/1/23 19:28,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,278,80,0
11/11/23 12:20,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,132,85,1
8/2/23 6:57,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,239,3,0
10/11/23 5:54,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,170,88,1
9/9/23 5:17,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,8,42,0
9/29/23 16:21,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,229,87,0
4/9/23 15:36,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,0,90,1
10/17/23 13:11,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,37,4,1
6/22/23 23:40,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,196,41,0
3/18/23 7:54,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,72,47,1
10/6/23 20:24,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,240,12,1
7/15/23 9:03,oilquant,WTI slips on stronger USD and inventory build. #OOTT,115,88,1
8/16/23 5:28,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,7,15,1
2/21/23 10:15,barrelreport,Crude oil inventories fell again this week. #OOTT,85,77,1
5/8/23 22:00,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,269,88,1
10/23/23 16:36,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,273,37,1
7/8/23 15:49,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,219,81,1
2/2/23 9:37,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,162,26,0
5/11/23 4:50,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,197,38,1
8/14/23 11:36,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,33,93,0
12/26/23 11:05,oilwatcher,Crude oil inventories fell again this week. #OOTT,87,74,1
6/30/23 20:57,energyalpha,Backwardation deepening in crude curve. Market tight. #OOTT,23,84,1
7/17/23 7:12,oilwatcher,Refinery demand expected to rise into summer. #OOTT,116,55,1
5/14/23 4:41,brentbulls,Crude oil inventories fell again this week. #OOTT,286,85,1
8/13/23 17:11,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,78,20,0
9/3/23 9:32,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,205,39,0
5/1/23 21:02,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,273,93,1
9/14/23 10:52,traderecon,WTI slips on stronger USD and inventory build. #OOTT,250,4,0
7/20/23 15:46,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,8,54,1
7/2/23 0:59,brentbulls,Crude oil inventories fell again this week. #OOTT,249,47,1
1/25/23 10:00,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,197,67,0
1/4/23 12:43,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,261,70,0
9/23/23 6:59,oilquant,WTI slips on stronger USD and inventory build. #OOTT,223,69,1
8/28/23 10:47,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,117,75,1
6/7/23 16:18,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,76,58,0
3/11/23 18:21,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,159,54,1
5/21/23 6:33,barrelreport,Crude oil inventories fell again this week. #OOTT,105,100,0
6/5/23 21:31,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,141,74,1
4/13/23 9:42,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,252,12,1
6/1/23 19:28,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,113,3,0
9/5/23 11:10,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,28,1,0
6/7/23 7:22,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,150,83,0
10/2/23 16:24,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,34,75,1
2/26/23 12:12,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,80,32,1
3/29/23 14:42,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,174,55,1
3/10/23 20:19,traderecon,WTI slips on stronger USD and inventory build. #OOTT,6,45,1
2/4/23 13:13,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,184,78,0
12/21/23 10:18,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,168,11,1
2/23/23 3:04,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,268,88,1
7/25/23 8:25,macrocrude,Refinery demand expected to rise into summer. #OOTT,79,1,1
4/18/23 15:48,barrelreport,Refinery demand expected to rise into summer. #OOTT,284,56,0
9/12/23 3:52,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,126,73,1
2/4/23 16:25,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,141,73,1
1/13/23 6:11,brentbulls,Refinery demand expected to rise into summer. #OOTT,14,41,0
12/2/23 20:58,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,40,40,1
8/5/23 13:20,opecintel,Refinery demand expected to rise into summer. #OOTT,287,31,1
1/14/23 15:05,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,190,89,0
6/27/23 5:13,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,158,71,1
1/7/23 15:55,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,257,72,1
11/13/23 4:36,macrocrude,Crude oil inventories fell again this week. #OOTT,146,18,1
5/18/23 0:10,opecintel,Crude oil inventories fell again this week. #OOTT,234,48,0
5/30/23 11:09,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,283,11,1
2/4/23 3:40,opecintel,Refinery demand expected to rise into summer. #OOTT,153,54,1
3/11/23 20:02,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,288,21,0
10/14/23 13:20,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,263,69,0
3/30/23 16:17,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,142,100,1
2/9/23 21:09,opecintel,Refinery demand expected to rise into summer. #OOTT,284,28,1
8/19/23 10:45,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,164,71,1
12/1/23 12:09,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,56,21,1
12/13/23 22:51,macrocrude,Crude oil inventories fell again this week. #OOTT,209,17,0
10/20/23 10:19,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,163,81,1
10/4/23 6:39,oilquant,Crude oil inventories fell again this week. #OOTT,277,96,0
7/1/23 1:31,oilquant,WTI slips on stronger USD and inventory build. #OOTT,34,2,0
9/1/23 1:05,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,261,4,1
1/27/23 1:09,oilwatcher,WTI slips on stronger USD and inventory build. #OOTT,64,8,1
1/4/23 10:35,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,43,65,0
12/6/23 9:20,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,233,18,0
1/23/23 3:21,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,21,35,1
11/6/23 10:42,opecintel,WTI slips on stronger USD and inventory build. #OOTT,206,85,0
3/28/23 22:03,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,31,45,1
12/29/23 15:20,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,73,12,1
8/3/23 3:32,barrelreport,Crude oil inventories fell again this week. #OOTT,81,36,0
7/29/23 5:31,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,94,58,0
8/23/23 13:54,traderecon,Refinery demand expected to rise into summer. #OOTT,116,23,1
12/18/23 13:42,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,223,74,0
9/10/23 14:42,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,260,62,1
9/20/23 8:03,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,164,15,1
2/25/23 11:53,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,62,61,1
10/19/23 19:07,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,197,0,0
5/31/23 19:18,crudealert,WTI slips on stronger USD and inventory build. #OOTT,162,60,1
5/13/23 16:47,supplysignals,Crude oil inventories fell again this week. #OOTT,174,22,1
12/15/23 8:10,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,27,84,1
3/27/23 20:07,supplysignals,Refinery demand expected to rise into summer. #OOTT,101,83,1
4/18/23 8:42,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,72,44,1
5/24/23 12:03,supplysignals,Crude oil inventories fell again this week. #OOTT,140,37,1
1/16/23 15:28,oilquant,Refinery demand expected to rise into summer. #OOTT,101,24,1
12/9/23 11:40,energyalpha,Crude oil inventories fell again this week. #OOTT,81,80,1
2/25/23 1:54,energyalpha,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,63,10,1
8/13/23 15:06,opecintel,WTI slips on stronger USD and inventory build. #OOTT,19,67,1
5/23/23 17:20,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,233,17,1
12/8/23 3:33,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,157,86,0
7/23/23 14:49,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,33,60,1
9/20/23 2:12,traderecon,Crude oil inventories fell again this week. #OOTT,78,30,1
8/26/23 6:20,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,275,82,1
11/30/23 3:34,oilwatcher,Refinery demand expected to rise into summer. #OOTT,170,97,0
6/5/23 17:30,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,277,47,1
8/7/23 7:32,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,106,86,0
5/19/23 2:45,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,143,37,1
5/24/23 7:19,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,79,97,1
5/31/23 1:41,macrocrude,Refinery demand expected to rise into summer. #OOTT,52,4,0
8/21/23 7:09,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,37,42,1
3/9/23 3:07,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,21,94,0
10/1/23 19:54,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,47,24,0
8/18/23 12:45,traderecon,WTI slips on stronger USD and inventory build. #OOTT,167,48,1
8/19/23 9:00,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,227,72,1
8/22/23 0:26,crudealert,Refinery demand expected to rise into summer. #OOTT,244,62,1
2/27/23 17:24,crudealert,Refinery demand expected to rise into summer. #OOTT,65,71,1
12/9/23 4:19,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,293,61,0
3/1/23 18:48,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,267,66,0
7/16/23 3:35,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,112,99,1
5/23/23 22:38,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,197,3,0
7/29/23 19:18,oilwatcher,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,86,71,0
1/27/23 3:13,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,88,93,1
4/17/23 20:10,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,20,7,0
7/2/23 17:00,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,188,43,0
5/9/23 14:44,oilwatcher,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,75,34,1
12/6/23 14:47,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,249,6,0
5/1/23 10:22,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,145,98,1
1/2/23 7:45,opecintel,WTI slips on stronger USD and inventory build. #OOTT,209,44,0
11/19/23 18:29,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,141,84,1
12/17/23 4:14,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,256,33,0
9/23/23 1:49,brentbulls,Crude oil inventories fell again this week. #OOTT,202,12,0
10/27/23 5:34,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,243,44,1
2/17/23 4:37,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,71,99,1
3/1/23 8:15,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,32,54,1
5/23/23 13:13,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,1,81,1
2/5/23 15:58,crudealert,Crude oil inventories fell again this week. #OOTT,61,16,0
1/8/23 14:18,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,255,66,0
11/23/23 11:28,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,90,37,0
2/3/23 0:06,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,267,76,1
3/16/23 22:35,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,193,96,0
2/1/23 5:10,macrocrude,Crude oil inventories fell again this week. #OOTT,38,98,0
7/12/23 12:09,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,276,15,1
4/13/23 1:59,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,236,64,1
12/1/23 8:24,opecintel,Crude oil inventories fell again this week. #OOTT,189,10,0
12/29/23 8:40,crudealert,Crude oil inventories fell again this week. #OOTT,50,47,1
6/2/23 3:25,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,90,88,0
8/20/23 14:36,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,135,88,0
8/1/23 11:19,supplysignals,Crude oil inventories fell again this week. #OOTT,229,20,1
2/3/23 9:00,barrelreport,Crude oil inventories fell again this week. #OOTT,21,5,0
